[2026-04-01T13:01:56.779Z] ========================================
[2026-04-01T13:01:56.780Z] SHOPIFY THEME STORE SCRAPER
[2026-04-01T13:01:56.780Z] ========================================
[2026-04-01T13:01:56.780Z] Stop condition: 150+ reviews
[2026-04-01T13:01:56.780Z] Delay between requests: 5-10s
[2026-04-01T13:01:56.780Z] Log file: /Users/dario61/Desktop/shopify-theme-research/scrape_log_2026-04-01T13-01-56.txt
[2026-04-01T13:01:56.780Z] 
[2026-04-01T13:01:56.780Z] Launching browser...
[2026-04-01T13:01:58.039Z] Browser launched OK
[2026-04-01T13:01:58.184Z] User agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36
[2026-04-01T13:01:58.184Z] Viewport: 1440x900
[2026-04-01T13:01:58.185Z] 
========================================
[2026-04-01T13:01:58.185Z] LISTING PAGE 1: https://themes.shopify.com/themes?sort_by=newest&page=1
[2026-04-01T13:01:58.185Z] ========================================
[2026-04-01T13:01:58.185Z] Themes collected so far: 0 | Duplicates skipped: 0 | Errors: 0
[2026-04-01T13:01:58.622Z]   [HTTP 200] https://themes.shopify.com/themes?sort_by=newest&page=1
[2026-04-01T13:01:58.690Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/bundles/assets/turbo-BSTObgNS.js
[2026-04-01T13:01:58.690Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/bundles/assets/index-B5pOvigr.js
[2026-04-01T13:01:58.790Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/assets/tailwind-6f84733b7dc50e02022f4fe396fa913c47833257711d8f3a
[2026-04-01T13:01:59.843Z]   [HTTP 200] https://themes.shopify.com/.well-known/dux
[2026-04-01T13:02:00.020Z]   [HTTP 200] https://themes.shopify.com/.well-known/dux
[2026-04-01T13:02:00.759Z] Page loaded in 2574ms
[2026-04-01T13:02:02.769Z] Page title: "Ecommerce Website Templates - Free and Premium Themes for Your Online Store."
[2026-04-01T13:02:02.771Z] Page body text length: 2091 chars
[2026-04-01T13:02:02.772Z] Found 8 theme cards on page: atlas, zap, dynamic, prompt, pebble, gentech, seventh, zeal
[2026-04-01T13:02:02.772Z]   [1/8] Waiting 9.8s then visiting: atlas
[2026-04-01T13:02:12.842Z]   [HTTP 200] https://themes.shopify.com/.well-known/dux
[2026-04-01T13:02:12.848Z]   [HTTP 200] https://themes.shopify.com/.well-known/dux
[2026-04-01T13:02:12.860Z]   [HTTP 302] https://themes.shopify.com/themes/atlas
[2026-04-01T13:02:13.326Z]   [HTTP 200] https://themes.shopify.com/themes/atlas/presets/atlas
[2026-04-01T13:02:13.338Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/assets/tailwind-6f84733b7dc50e02022f4fe396fa913c47833257711d8f3a
[2026-04-01T13:02:13.338Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/assets/inter-font-013a82a3f24b133ada787c7ed29ae12fec6fef808a104a
[2026-04-01T13:02:13.339Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/assets/rails-eea5a08ed1f5538d6feea53699204748e841ba23d0cdf4e2251
[2026-04-01T13:02:13.342Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/bundles/assets/error-reporting-C3VU61OX.js
[2026-04-01T13:02:13.343Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/bundles/assets/jquery-5sAwpjfl.js
[2026-04-01T13:02:13.344Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/bundles/assets/bugsnag-rmHKSsQk.js
[2026-04-01T13:02:13.344Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/bundles/assets/themes_home_trackers-Cv6VxYgN.js
[2026-04-01T13:02:13.345Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/bundles/assets/index-B5pOvigr.js
[2026-04-01T13:02:13.346Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/bundles/assets/turbo-BSTObgNS.js
[2026-04-01T13:02:13.347Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/bundles/assets/monorail-edge-producer-M_NZMvgj.js
[2026-04-01T13:02:13.363Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/assets/merchant-196fa0a516c2e75d7296dcbe63b6d75d3f325a4d7cb15afa
[2026-04-01T13:02:13.441Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/bundles/assets/merchant-d2CP9WI6.js
[2026-04-01T13:02:13.501Z]   [HTTP 200] https://themes.shopify.com/.well-known/dux
[2026-04-01T13:02:13.682Z]   [HTTP 200] https://themes.shopify.com/.well-known/dux
[2026-04-01T13:02:14.158Z]   [HTTP 204] https://www.google-analytics.com/g/collect?v=2&tid=G-39QZ2KKSP9&gtm=45je63u1h2v9247125870za200&_p=1775048533494&gcd=13l3
[2026-04-01T13:02:16.907Z]     Page loaded in 4308ms
[2026-04-01T13:02:16.914Z]     ✓ Atlas | $280 | 0 reviews | null% | niches: electronics | body: 2849 chars
[2026-04-01T13:02:16.914Z]     DATES: launch=February 20, 2026 | update=NOT FOUND | all dates on page: [February 20, 2026]
[2026-04-01T13:02:16.915Z]     TOTAL so far: 1 unique themes
[2026-04-01T13:02:16.915Z]   [2/8] Waiting 6.8s then visiting: zap
[2026-04-01T13:02:19.054Z]   [HTTP 204] https://www.google-analytics.com/g/collect?v=2&tid=G-39QZ2KKSP9&gtm=45je63u1h2v9247125870za200&_p=1775048533494&gcd=13l3
[2026-04-01T13:02:23.906Z]   [HTTP 200] https://themes.shopify.com/.well-known/dux
[2026-04-01T13:02:23.908Z]   [HTTP 200] https://themes.shopify.com/.well-known/dux
[2026-04-01T13:02:23.924Z]   [HTTP 302] https://themes.shopify.com/themes/zap
[2026-04-01T13:02:24.443Z]   [HTTP 200] https://themes.shopify.com/themes/zap/presets/zap
[2026-04-01T13:02:24.463Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/assets/merchant-196fa0a516c2e75d7296dcbe63b6d75d3f325a4d7cb15afa
[2026-04-01T13:02:24.464Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/assets/tailwind-6f84733b7dc50e02022f4fe396fa913c47833257711d8f3a
[2026-04-01T13:02:24.465Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/assets/inter-font-013a82a3f24b133ada787c7ed29ae12fec6fef808a104a
[2026-04-01T13:02:24.465Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/assets/rails-eea5a08ed1f5538d6feea53699204748e841ba23d0cdf4e2251
[2026-04-01T13:02:24.468Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/bundles/assets/error-reporting-C3VU61OX.js
[2026-04-01T13:02:24.469Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/bundles/assets/jquery-5sAwpjfl.js
[2026-04-01T13:02:24.469Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/bundles/assets/bugsnag-rmHKSsQk.js
[2026-04-01T13:02:24.470Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/bundles/assets/merchant-d2CP9WI6.js
[2026-04-01T13:02:24.471Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/bundles/assets/themes_home_trackers-Cv6VxYgN.js
[2026-04-01T13:02:24.472Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/bundles/assets/index-B5pOvigr.js
[2026-04-01T13:02:24.473Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/bundles/assets/turbo-BSTObgNS.js
[2026-04-01T13:02:24.473Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/bundles/assets/monorail-edge-producer-M_NZMvgj.js
[2026-04-01T13:02:24.594Z]   [HTTP 200] https://themes.shopify.com/.well-known/dux
[2026-04-01T13:02:24.752Z]   [HTTP 200] https://themes.shopify.com/.well-known/dux
[2026-04-01T13:02:27.709Z]     Page loaded in 4034ms
[2026-04-01T13:02:27.721Z]     ✓ Zap | $320 | 0 reviews | null% | niches: food and drink | body: 3125 chars
[2026-04-01T13:02:27.722Z]     DATES: launch=March 23, 2026 | update=NOT FOUND | all dates on page: [March 23, 2026]
[2026-04-01T13:02:27.722Z]     TOTAL so far: 2 unique themes
[2026-04-01T13:02:27.722Z]   [3/8] Waiting 9.5s then visiting: dynamic
[2026-04-01T13:02:37.430Z]   [HTTP 200] https://themes.shopify.com/.well-known/dux
[2026-04-01T13:02:37.434Z]   [HTTP 200] https://themes.shopify.com/.well-known/dux
[2026-04-01T13:02:37.444Z]   [HTTP 302] https://themes.shopify.com/themes/dynamic
[2026-04-01T13:02:37.970Z]   [HTTP 200] https://themes.shopify.com/themes/dynamic/presets/dynamic
[2026-04-01T13:02:37.988Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/assets/merchant-196fa0a516c2e75d7296dcbe63b6d75d3f325a4d7cb15afa
[2026-04-01T13:02:37.989Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/assets/tailwind-6f84733b7dc50e02022f4fe396fa913c47833257711d8f3a
[2026-04-01T13:02:37.989Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/assets/inter-font-013a82a3f24b133ada787c7ed29ae12fec6fef808a104a
[2026-04-01T13:02:37.990Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/assets/rails-eea5a08ed1f5538d6feea53699204748e841ba23d0cdf4e2251
[2026-04-01T13:02:37.992Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/bundles/assets/error-reporting-C3VU61OX.js
[2026-04-01T13:02:37.993Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/bundles/assets/jquery-5sAwpjfl.js
[2026-04-01T13:02:37.993Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/bundles/assets/bugsnag-rmHKSsQk.js
[2026-04-01T13:02:37.993Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/bundles/assets/merchant-d2CP9WI6.js
[2026-04-01T13:02:37.994Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/bundles/assets/themes_home_trackers-Cv6VxYgN.js
[2026-04-01T13:02:37.994Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/bundles/assets/index-B5pOvigr.js
[2026-04-01T13:02:37.995Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/bundles/assets/turbo-BSTObgNS.js
[2026-04-01T13:02:37.995Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/bundles/assets/monorail-edge-producer-M_NZMvgj.js
[2026-04-01T13:02:38.123Z]   [HTTP 200] https://themes.shopify.com/.well-known/dux
[2026-04-01T13:02:38.442Z]   [HTTP 200] https://themes.shopify.com/.well-known/dux
[2026-04-01T13:02:38.494Z]   [HTTP 204] https://www.google-analytics.com/g/collect?v=2&tid=G-7SWCFM8R5P&gtm=45je63u0v9245960758za200&_p=1775048558071&gcd=13l3l3
[2026-04-01T13:02:40.770Z]     Page loaded in 3587ms
[2026-04-01T13:02:40.772Z]     ✓ Dynamic | $290 | 0 reviews | null% | niches: beauty | body: 3147 chars
[2026-04-01T13:02:40.773Z]     DATES: launch=March 24, 2026 | update=NOT FOUND | all dates on page: [March 24, 2026]
[2026-04-01T13:02:40.773Z]     TOTAL so far: 3 unique themes
[2026-04-01T13:02:40.773Z]   [4/8] Waiting 9.3s then visiting: prompt
[2026-04-01T13:02:43.506Z]   [HTTP 204] https://www.google-analytics.com/g/collect?v=2&tid=G-7SWCFM8R5P&gtm=45je63u0v9245960758za200&_p=1775048558071&gcd=13l3l3
[2026-04-01T13:02:50.299Z]   [HTTP 200] https://themes.shopify.com/.well-known/dux
[2026-04-01T13:02:50.312Z]   [HTTP 302] https://themes.shopify.com/themes/prompt
[2026-04-01T13:02:50.333Z]   [HTTP 200] https://themes.shopify.com/.well-known/dux
[2026-04-01T13:02:50.690Z]   [HTTP 200] https://themes.shopify.com/themes/prompt/presets/prompt
[2026-04-01T13:02:50.707Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/assets/merchant-196fa0a516c2e75d7296dcbe63b6d75d3f325a4d7cb15afa
[2026-04-01T13:02:50.710Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/assets/tailwind-6f84733b7dc50e02022f4fe396fa913c47833257711d8f3a
[2026-04-01T13:02:50.710Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/assets/inter-font-013a82a3f24b133ada787c7ed29ae12fec6fef808a104a
[2026-04-01T13:02:50.711Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/assets/rails-eea5a08ed1f5538d6feea53699204748e841ba23d0cdf4e2251
[2026-04-01T13:02:50.795Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/bundles/assets/error-reporting-C3VU61OX.js
[2026-04-01T13:02:50.796Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/bundles/assets/jquery-5sAwpjfl.js
[2026-04-01T13:02:50.797Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/bundles/assets/bugsnag-rmHKSsQk.js
[2026-04-01T13:02:50.797Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/bundles/assets/merchant-d2CP9WI6.js
[2026-04-01T13:02:50.799Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/bundles/assets/themes_home_trackers-Cv6VxYgN.js
[2026-04-01T13:02:50.799Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/bundles/assets/index-B5pOvigr.js
[2026-04-01T13:02:50.799Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/bundles/assets/turbo-BSTObgNS.js
[2026-04-01T13:02:50.800Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/bundles/assets/monorail-edge-producer-M_NZMvgj.js
[2026-04-01T13:02:50.863Z]   [HTTP 200] https://themes.shopify.com/.well-known/dux
[2026-04-01T13:02:51.024Z]   [HTTP 200] https://themes.shopify.com/.well-known/dux
[2026-04-01T13:02:53.391Z]     Page loaded in 3331ms
[2026-04-01T13:02:53.395Z]     ✓ Prompt | $320 | 1 reviews | 100% | niches: electronics | body: 3372 chars
[2026-04-01T13:02:53.395Z]     DATES: launch=March 05, 2026 | update=NOT FOUND | all dates on page: [March 05, 2026]
[2026-04-01T13:02:53.395Z]     TOTAL so far: 4 unique themes
[2026-04-01T13:02:53.395Z]   [5/8] Waiting 7.9s then visiting: pebble
[2026-04-01T13:03:01.551Z]   [HTTP 302] https://themes.shopify.com/themes/pebble
[2026-04-01T13:03:01.556Z]   [HTTP 200] https://themes.shopify.com/.well-known/dux
[2026-04-01T13:03:01.565Z]   [HTTP 200] https://themes.shopify.com/.well-known/dux
[2026-04-01T13:03:01.931Z]   [HTTP 200] https://themes.shopify.com/themes/pebble/presets/pebble
[2026-04-01T13:03:01.945Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/assets/merchant-196fa0a516c2e75d7296dcbe63b6d75d3f325a4d7cb15afa
[2026-04-01T13:03:01.946Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/assets/tailwind-6f84733b7dc50e02022f4fe396fa913c47833257711d8f3a
[2026-04-01T13:03:01.946Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/assets/inter-font-013a82a3f24b133ada787c7ed29ae12fec6fef808a104a
[2026-04-01T13:03:01.948Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/assets/rails-eea5a08ed1f5538d6feea53699204748e841ba23d0cdf4e2251
[2026-04-01T13:03:02.018Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/bundles/assets/error-reporting-C3VU61OX.js
[2026-04-01T13:03:02.018Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/bundles/assets/jquery-5sAwpjfl.js
[2026-04-01T13:03:02.019Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/bundles/assets/bugsnag-rmHKSsQk.js
[2026-04-01T13:03:02.019Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/bundles/assets/merchant-d2CP9WI6.js
[2026-04-01T13:03:02.019Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/bundles/assets/themes_home_trackers-Cv6VxYgN.js
[2026-04-01T13:03:02.020Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/bundles/assets/index-B5pOvigr.js
[2026-04-01T13:03:02.020Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/bundles/assets/turbo-BSTObgNS.js
[2026-04-01T13:03:02.021Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/bundles/assets/monorail-edge-producer-M_NZMvgj.js
[2026-04-01T13:03:02.084Z]   [HTTP 200] https://themes.shopify.com/.well-known/dux
[2026-04-01T13:03:02.322Z]   [HTTP 200] https://themes.shopify.com/.well-known/dux
[2026-04-01T13:03:02.426Z]   [HTTP 204] https://www.google-analytics.com/g/collect?v=2&tid=G-V9Q700L3MB&gtm=45je63u0v9236569483za200&_p=1775048582045&gcd=13l3l3
[2026-04-01T13:03:04.682Z]     Page loaded in 3375ms
[2026-04-01T13:03:04.686Z]     ✓ Pebble | $400 | 6 reviews | 100% | niches: kids | body: 3705 chars
[2026-04-01T13:03:04.686Z]     DATES: launch=February 20, 2026 | update=NOT FOUND | all dates on page: [February 20, 2026]
[2026-04-01T13:03:04.686Z]     TOTAL so far: 5 unique themes
[2026-04-01T13:03:04.687Z]   [6/8] Waiting 8.0s then visiting: gentech
[2026-04-01T13:03:07.440Z]   [HTTP 204] https://www.google-analytics.com/g/collect?v=2&tid=G-V9Q700L3MB&gtm=45je63u0v9236569483za200&_p=1775048582045&gcd=13l3l3
[2026-04-01T13:03:12.961Z]   [HTTP 200] https://themes.shopify.com/.well-known/dux
[2026-04-01T13:03:12.964Z]   [HTTP 200] https://themes.shopify.com/.well-known/dux
[2026-04-01T13:03:12.971Z]   [HTTP 302] https://themes.shopify.com/themes/gentech
[2026-04-01T13:03:13.360Z]   [HTTP 200] https://themes.shopify.com/themes/gentech/presets/gentech
[2026-04-01T13:03:13.386Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/assets/merchant-196fa0a516c2e75d7296dcbe63b6d75d3f325a4d7cb15afa
[2026-04-01T13:03:13.387Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/assets/tailwind-6f84733b7dc50e02022f4fe396fa913c47833257711d8f3a
[2026-04-01T13:03:13.388Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/assets/inter-font-013a82a3f24b133ada787c7ed29ae12fec6fef808a104a
[2026-04-01T13:03:13.388Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/assets/rails-eea5a08ed1f5538d6feea53699204748e841ba23d0cdf4e2251
[2026-04-01T13:03:13.592Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/bundles/assets/error-reporting-C3VU61OX.js
[2026-04-01T13:03:13.592Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/bundles/assets/jquery-5sAwpjfl.js
[2026-04-01T13:03:13.593Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/bundles/assets/bugsnag-rmHKSsQk.js
[2026-04-01T13:03:13.593Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/bundles/assets/merchant-d2CP9WI6.js
[2026-04-01T13:03:13.593Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/bundles/assets/themes_home_trackers-Cv6VxYgN.js
[2026-04-01T13:03:13.593Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/bundles/assets/index-B5pOvigr.js
[2026-04-01T13:03:13.594Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/bundles/assets/turbo-BSTObgNS.js
[2026-04-01T13:03:13.594Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/bundles/assets/monorail-edge-producer-M_NZMvgj.js
[2026-04-01T13:03:13.673Z]   [HTTP 200] https://themes.shopify.com/.well-known/dux
[2026-04-01T13:03:13.924Z]   [HTTP 204] https://www.google-analytics.com/g/collect?v=2&tid=G-45VKTNR45H&gtm=45je63u0v9243535533za200&_p=1775048593533&gcd=13l3l3
[2026-04-01T13:03:14.160Z]   [HTTP 200] https://themes.shopify.com/.well-known/dux
[2026-04-01T13:03:16.305Z]     Page loaded in 3615ms
[2026-04-01T13:03:16.310Z]     ✓ Gentech | $360 | 1 reviews | 100% | niches: home | body: 3655 chars
[2026-04-01T13:03:16.310Z]     DATES: launch=March 19, 2026 | update=NOT FOUND | all dates on page: [March 19, 2026]
[2026-04-01T13:03:16.310Z]     TOTAL so far: 6 unique themes
[2026-04-01T13:03:16.310Z]   [7/8] Waiting 8.6s then visiting: seventh
[2026-04-01T13:03:18.936Z]   [HTTP 204] https://www.google-analytics.com/g/collect?v=2&tid=G-45VKTNR45H&gtm=45je63u0v9243535533za200&_p=1775048593533&gcd=13l3l3
[2026-04-01T13:03:25.133Z]   [HTTP 200] https://themes.shopify.com/.well-known/dux
[2026-04-01T13:03:25.134Z]   [HTTP 200] https://themes.shopify.com/.well-known/dux
[2026-04-01T13:03:25.147Z]   [HTTP 302] https://themes.shopify.com/themes/seventh
[2026-04-01T13:03:25.498Z]   [HTTP 200] https://themes.shopify.com/themes/seventh/presets/seventh
[2026-04-01T13:03:25.511Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/assets/merchant-196fa0a516c2e75d7296dcbe63b6d75d3f325a4d7cb15afa
[2026-04-01T13:03:25.512Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/assets/tailwind-6f84733b7dc50e02022f4fe396fa913c47833257711d8f3a
[2026-04-01T13:03:25.513Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/assets/inter-font-013a82a3f24b133ada787c7ed29ae12fec6fef808a104a
[2026-04-01T13:03:25.513Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/assets/rails-eea5a08ed1f5538d6feea53699204748e841ba23d0cdf4e2251
[2026-04-01T13:03:25.588Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/bundles/assets/error-reporting-C3VU61OX.js
[2026-04-01T13:03:25.589Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/bundles/assets/jquery-5sAwpjfl.js
[2026-04-01T13:03:25.589Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/bundles/assets/bugsnag-rmHKSsQk.js
[2026-04-01T13:03:25.589Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/bundles/assets/merchant-d2CP9WI6.js
[2026-04-01T13:03:25.589Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/bundles/assets/themes_home_trackers-Cv6VxYgN.js
[2026-04-01T13:03:25.590Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/bundles/assets/index-B5pOvigr.js
[2026-04-01T13:03:25.591Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/bundles/assets/turbo-BSTObgNS.js
[2026-04-01T13:03:25.592Z]   [HTTP 200] https://themes.shopify.com/cdn/shopifycloud/theme_store/bundles/assets/monorail-edge-producer-M_NZMvgj.js
[2026-04-01T13:03:25.680Z]   [HTTP 200] https://themes.shopify.com/.well-known/dux
[2026-04-01T13:03:25.843Z]   [HTTP 200] https://themes.shopify.com/.well-known/dux
[2026-04-01T13:03:28.091Z]     Page loaded in 3198ms
[2026-04-01T13:03:28.095Z]     ✓ Seventh | $420 | 2 reviews | 100% | niches: clothing | body: 4379 chars
[2026-04-01T13:03:28.095Z]     DATES: launch=March 31, 2026 | update=NOT FOUND | all dates on page: [March 31, 2026]
[2026-04-01T13:03:28.095Z]     TOTAL so far: 7 unique themes
[2026-04-01T13:03:28.095Z]   [8/8] Waiting 9.0s then visiting: zeal
[2026-04-01T13:03:37.291Z]   [HTTP 200] https://themes.shopify.com/.well-known/dux
